dataset,n_train,feature_index,feature_class,unique_count,min_train,max_train,range_strategy,range_l,range_u,mean,std,param_strategy
36_speech,2580,39,continuous,2557,-2.9107,3.1623,zscore_range,,,0.28295342519379846,0.9010450620275693,zscore
36_speech,2580,40,continuous,2547,-2.925,3.6166,zscore_range,,,0.14002780465116277,0.9315052312152335,zscore
36_speech,2580,41,continuous,2558,-3.2754,4.117,zscore_range,,,-0.08743756860465117,0.9098475058911759,zscore
36_speech,2580,42,continuous,2556,-4.9086,3.0981,zscore_range,,,-0.08499064961240309,0.9328133703004914,zscore
36_speech,2580,43,continuous,2566,-3.7106,3.575,zscore_range,,,-0.10345462170542637,1.0118351632901368,zscore
36_speech,2580,44,continuous,2560,-3.1456,2.977,zscore_range,,,-0.05818628449612403,0.8905124030627067,zscore
36_speech,2580,45,continuous,2563,-3.2232,2.8619,zscore_range,,,-0.07768256434108528,0.8422524232682935,zscore
36_speech,2580,46,continuous,2564,-3.3096,3.4762,zscore_range,,,0.13425103875968994,0.9033342983408114,zscore
36_speech,2580,47,continuous,2562,-3.443,3.3127,zscore_range,,,-0.02209666472868217,0.8893889927135695,zscore
36_speech,2580,48,continuous,2547,-3.4868,3.2789,zscore_range,,,-0.3109712639534884,0.9235183837927614,zscore
36_speech,2580,49,continuous,2563,-3.2243,3.1333,zscore_range,,,-0.039220391472868224,0.909369526609521,zscore
36_speech,2580,50,continuous,2548,-3.5162,3.0465,zscore_range,,,-0.2385094065891473,0.9315690729445995,zscore
36_speech,2580,51,continuous,2566,-2.8291,3.5924,zscore_range,,,0.019814541085271323,0.9081662269186089,zscore
36_speech,2580,52,continuous,2561,-3.7992,3.1064,zscore_range,,,-0.08855383643410852,0.938863060530938,zscore
36_speech,2580,53,continuous,2561,-3.128,3.1218,zscore_range,,,0.016686245348837205,0.9013948462429308,zscore
36_speech,2580,54,continuous,2560,-3.2624,3.9959,zscore_range,,,0.3157054046511628,0.9291063837908597,zscore
36_speech,2580,55,continuous,2557,-3.3848,3.1157,zscore_range,,,0.09565530852713179,0.8967931736639282,zscore
36_speech,2580,56,continuous,2552,-3.9548,3.1245,zscore_range,,,-0.06535491356589147,0.907748964364015,zscore
36_speech,2580,57,continuous,2563,-3.6107,3.8337,zscore_range,,,0.12633517403100775,0.9029707300618462,zscore
36_speech,2580,58,continuous,2549,-3.2935,2.9563,zscore_range,,,-0.16714734147286822,0.919253662645555,zscore
36_speech,2580,59,continuous,2557,-3.2209,2.8504,zscore_range,,,0.14639029379844962,0.9014193185587892,zscore
36_speech,2580,60,continuous,2563,-2.8632,3.2696,zscore_range,,,0.13313973333333332,0.9027905621942948,zscore
36_speech,2580,61,continuous,2561,-2.8822,2.6164,zscore_range,,,-0.0023472158914728688,0.8894025262447446,zscore
36_speech,2580,62,continuous,2562,-3.6206,3.6139,zscore_range,,,0.10636021356589148,0.9134010853995579,zscore
36_speech,2580,63,continuous,2562,-2.832,3.1988,zscore_range,,,0.056108316279069766,0.8910902405347254,zscore
36_speech,2580,64,continuous,2555,-2.701,3.9518,zscore_range,,,0.3007091364341085,0.9087354049854188,zscore
36_speech,2580,65,continuous,2553,-3.6108,3.165,zscore_range,,,-0.3695881468992248,0.9072151374209887,zscore
36_speech,2580,66,continuous,2559,-3.6399,4.3056,zscore_range,,,0.05413296821705425,0.913383389218184,zscore
36_speech,2580,67,continuous,2561,-3.4787,3.1581,zscore_range,,,0.12750612131782943,0.9341616395487596,zscore
36_speech,2580,68,continuous,2544,-3.1854,3.0453,zscore_range,,,0.01885041627906977,0.9584183340694792,zscore
36_speech,2580,69,continuous,2560,-2.9961,4.1871,zscore_range,,,0.06382462713178295,0.9511464551841895,zscore
36_speech,2580,70,continuous,2559,-3.1638,3.0855,zscore_range,,,0.17252103255813953,0.918576619102225,zscore
36_speech,2580,71,continuous,2565,-3.6917,4.8439,zscore_range,,,0.08288065465116279,0.9439020247105516,zscore
36_speech,2580,72,continuous,2556,-3.2944,3.2253,zscore_range,,,-0.08048275581395349,0.8823408234791925,zscore
36_speech,2580,73,continuous,2557,-3.077,3.5175,zscore_range,,,0.04827984922480621,0.8896238642255855,zscore
36_speech,2580,74,continuous,2551,-3.1691,4.5731,zscore_range,,,0.025117462790697674,0.9455177095370514,zscore
36_speech,2580,75,continuous,2561,-2.9122,3.4685,zscore_range,,,0.1545900472868217,0.9059774739196104,zscore
36_speech,2580,76,continuous,2552,-3.2513,3.5243,zscore_range,,,0.3780989348837209,0.9236810727823764,zscore
36_speech,2580,77,continuous,2559,-3.2438,3.0509,zscore_range,,,-0.08535237054263568,0.9131435949395913,zscore
36_speech,2580,78,continuous,2565,-3.176,2.6833,zscore_range,,,0.010699976744186043,0.8842669368794155,zscore
36_speech,2580,79,continuous,2559,-4.4345,3.1105,zscore_range,,,-0.014417713565891473,0.9198860060113214,zscore
36_speech,2580,80,continuous,2559,-3.2283,3.5386,zscore_range,,,0.1576047476744186,0.921325892695922,zscore
36_speech,2580,81,continuous,2554,-2.8423,3.3432,zscore_range,,,0.1626873449612403,0.8818131068183191,zscore
36_speech,2580,82,continuous,2554,-2.7247,3.7015,zscore_range,,,0.2929552007751939,0.9201701851179669,zscore
36_speech,2580,83,continuous,2560,-3.1481,3.6153,zscore_range,,,0.10218966046511627,0.8497503374161176,zscore
36_speech,2580,84,continuous,2561,-3.2914,3.6893,zscore_range,,,-0.1224918445736434,0.8827418513866514,zscore
36_speech,2580,85,continuous,2554,-3.4046,3.1798,zscore_range,,,-0.0537879472868217,0.8914268186865353,zscore
36_speech,2580,86,continuous,2556,-4.031,2.9238,zscore_range,,,-0.12189441162790694,0.9069116560587285,zscore
36_speech,2580,87,continuous,2556,-3.8909,3.4759,zscore_range,,,-0.11975243875968992,0.9833535967111313,zscore
36_speech,2580,88,continuous,2555,-3.7078,2.8131,zscore_range,,,-0.2731148872093023,0.8951731453342399,zscore
36_speech,2580,89,continuous,2562,-3.3957,3.6083,zscore_range,,,0.07843008953488373,0.9139249358789588,zscore
36_speech,2580,90,continuous,2562,-2.8167,3.6378,zscore_range,,,0.19834485271317828,0.8950329753019501,zscore
36_speech,2580,91,continuous,2565,-3.5509,4.0169,zscore_range,,,-0.08145927248062015,0.9258802847842977,zscore
36_speech,2580,92,continuous,2562,-3.4891,3.1174,zscore_range,,,0.05618771976744186,0.9222036307816137,zscore
36_speech,2580,93,continuous,2564,-3.1872,3.2177,zscore_range,,,-0.06447408449612403,0.878622376629531,zscore
36_speech,2580,94,continuous,2562,-3.2651,3.0359,zscore_range,,,-0.014967456201550393,0.8940448962930122,zscore
36_speech,2580,95,continuous,2559,-3.5738,3.1261,zscore_range,,,-0.1132408992248062,0.8970665965425063,zscore
36_speech,2580,96,continuous,2570,-3.7686,2.8508,zscore_range,,,-0.14189333449612404,0.8882465640480165,zscore
36_speech,2580,97,continuous,2568,-3.6506,2.7758,zscore_range,,,-0.23943232713178295,0.9097374245505009,zscore
36_speech,2580,98,continuous,2559,-3.0603,3.2779,zscore_range,,,-0.0032401341085271295,0.8883559898403219,zscore
36_speech,2580,99,continuous,2561,-3.3983,2.4815,zscore_range,,,-0.1859167937984496,0.8954614434526275,zscore
36_speech,2580,100,continuous,2559,-3.7371,3.4542,zscore_range,,,0.07508048837209302,0.9026264859576657,zscore
36_speech,2580,101,continuous,2565,-3.4544,3.5048,zscore_range,,,-0.15470003798449614,0.8958640156430495,zscore
36_speech,2580,102,continuous,2552,-4.1742,3.0418,zscore_range,,,-0.10612856472868218,0.9187069183835814,zscore
36_speech,2580,103,continuous,2559,-3.4917,3.1615,zscore_range,,,0.04084544728682171,0.8912996408967859,zscore
36_speech,2580,104,continuous,2561,-2.5953,3.3479,zscore_range,,,0.04703710891472868,0.8945334838765041,zscore
36_speech,2580,105,continuous,2559,-3.0823,3.3918,zscore_range,,,0.03810179612403101,0.9034804129193632,zscore
36_speech,2580,106,continuous,2561,-3.0365,3.2119,zscore_range,,,0.0031564519379844976,0.9111595356263628,zscore
36_speech,2580,107,continuous,2557,-3.5819,3.4073,zscore_range,,,0.15275516279069767,0.9182932786592917,zscore
36_speech,2580,108,continuous,2562,-2.7232,3.182,zscore_range,,,0.14176076627906975,0.8894885789299128,zscore
36_speech,2580,109,continuous,2558,-3.1957,4.2011,zscore_range,,,-0.04275991240310078,0.915859854598226,zscore
36_speech,2580,110,continuous,2562,-3.205,3.2039,zscore_range,,,-0.006456837984496127,0.9079682246160512,zscore
36_speech,2580,111,continuous,2566,-3.2505,2.9671,zscore_range,,,-0.04841463333333333,0.9112614558478079,zscore
36_speech,2580,112,continuous,2556,-3.4806,3.0153,zscore_range,,,-0.10045748255813952,0.8788885622788759,zscore
36_speech,2580,113,continuous,2556,-3.3431,3.1647,zscore_range,,,-0.1297564891472868,0.916188292935117,zscore
36_speech,2580,114,continuous,2558,-3.1583,2.977,zscore_range,,,-0.1023044023255814,0.9109467511666033,zscore
36_speech,2580,115,continuous,2560,-3.9329,3.5533,zscore_range,,,0.010709456976744183,0.9319130871559913,zscore
36_speech,2580,116,continuous,2567,-2.8879,3.2159,zscore_range,,,0.13396122480620154,0.9085401564652964,zscore
36_speech,2580,117,continuous,2556,-3.4801,3.9393,zscore_range,,,0.15970191124031008,0.8958710730372554,zscore
36_speech,2580,118,continuous,2563,-4.0592,3.7675,zscore_range,,,-0.13116192713178296,0.9014619804546726,zscore
36_speech,2580,119,continuous,2558,-2.4778,4.0095,zscore_range,,,0.23788163992248063,0.8912144872736962,zscore
36_speech,2580,120,continuous,2556,-2.8796,3.7129,zscore_range,,,0.16974627519379845,0.8945352893024747,zscore
36_speech,2580,121,continuous,2554,-3.024,2.9588,zscore_range,,,-0.2954909891472869,0.8811221785777911,zscore
36_speech,2580,122,continuous,2547,-3.2543,3.8098,zscore_range,,,0.3356820093023256,0.9136743888675158,zscore
36_speech,2580,123,continuous,2560,-3.5725,3.4731,zscore_range,,,-0.16533587984496123,0.9321061862620736,zscore
36_speech,2580,124,continuous,2564,-3.3891,3.3044,zscore_range,,,0.04239357364341085,0.9197320553815826,zscore
36_speech,2580,125,continuous,2562,-3.7147,3.5299,zscore_range,,,0.08516417984496125,0.9116474272691848,zscore
36_speech,2580,126,continuous,2551,-3.0032,3.0319,zscore_range,,,-0.09761969457364342,0.9241792426548675,zscore
36_speech,2580,127,continuous,2563,-2.9351,3.2043,zscore_range,,,0.10338863527131785,0.8907624377408835,zscore
36_speech,2580,128,continuous,2559,-3.0719,3.2707,zscore_range,,,-0.07895126007751939,0.867321385965012,zscore
36_speech,2580,129,continuous,2555,-4.0005,3.0556,zscore_range,,,-0.06739475968992248,0.9240863624131556,zscore
36_speech,2580,130,continuous,2558,-3.2926,3.1672,zscore_range,,,0.13529353410852712,0.8907239076001252,zscore
36_speech,2580,131,continuous,2554,-3.1985,3.3587,zscore_range,,,0.21612348062015507,0.8576004049660566,zscore
36_speech,2580,132,continuous,2562,-3.1959,3.0742,zscore_range,,,-0.08361472596899225,0.8610089225727339,zscore
36_speech,2580,133,continuous,2555,-3.1435,3.3914,zscore_range,,,-0.1702796891472868,0.8946936771783001,zscore
36_speech,2580,134,continuous,2559,-2.9543,3.7718,zscore_range,,,0.2505270100775194,0.9413645234158462,zscore
36_speech,2580,135,continuous,2562,-3.3586,3.6988,zscore_range,,,0.24755079534883717,0.8949479722457804,zscore
36_speech,2580,136,continuous,2559,-3.4106,3.1416,zscore_range,,,-0.23896088139534885,0.902962600516529,zscore
36_speech,2580,137,continuous,2558,-2.7772,3.1204,zscore_range,,,0.08707933643410853,0.8980224884718667,zscore
36_speech,2580,138,continuous,2556,-3.4937,3.3824,zscore_range,,,-0.013399192248062007,0.9354647723289609,zscore
36_speech,2580,139,continuous,2560,-3.3879,3.2957,zscore_range,,,0.05318272519379845,0.9269122612087646,zscore
36_speech,2580,140,continuous,2559,-2.9601,3.3846,zscore_range,,,-0.07778280426356587,0.8870002929215421,zscore
36_speech,2580,141,continuous,2566,-3.0621,3.7574,zscore_range,,,0.06768066899224806,0.8865535734677411,zscore
36_speech,2580,142,continuous,2565,-3.3906,3.0943,zscore_range,,,0.1024990980620155,0.8556932198644686,zscore
36_speech,2580,143,continuous,2561,-3.0771,3.4897,zscore_range,,,0.07303842713178295,0.876335924747701,zscore
36_speech,2580,144,continuous,2559,-3.3283,3.4037,zscore_range,,,0.07822107596899225,0.8868266816217556,zscore
36_speech,2580,145,continuous,2556,-2.9043,2.8818,zscore_range,,,0.06878623449612403,0.8799520026218036,zscore
36_speech,2580,146,continuous,2561,-3.0861,4.077,zscore_range,,,0.07255074651162792,0.8793399501497167,zscore
36_speech,2580,147,continuous,2560,-3.398,3.2079,zscore_range,,,-0.14906667635658916,0.8967196445256457,zscore
36_speech,2580,148,continuous,2552,-3.2722,2.7642,zscore_range,,,-0.2387531352713178,0.8959954328135376,zscore
36_speech,2580,149,continuous,2559,-3.237,3.7646,zscore_range,,,0.12102230465116282,0.9182055627387096,zscore
36_speech,2580,150,continuous,2563,-3.1451,3.6516,zscore_range,,,-0.03784945852713178,0.8608637197868778,zscore
36_speech,2580,151,continuous,2558,-4.2466,2.8754,zscore_range,,,-0.15376292635658914,0.9026675883179343,zscore
36_speech,2580,152,continuous,2561,-3.4213,2.8808,zscore_range,,,-0.09255322635658915,0.8809198660742393,zscore
36_speech,2580,153,continuous,2563,-3.5864,2.7377,zscore_range,,,-0.23632323643410855,0.9295756331430464,zscore
36_speech,2580,154,continuous,2556,-3.371,2.8238,zscore_range,,,-0.11827076395348837,0.9192909781147468,zscore
36_speech,2580,155,continuous,2561,-3.8383,3.8484,zscore_range,,,-0.27496957093023255,0.9280324920903814,zscore
36_speech,2580,156,continuous,2557,-3.4499,3.2373,zscore_range,,,-0.07992217945736435,0.9403635906438295,zscore
36_speech,2580,157,continuous,2565,-3.1619,3.4685,zscore_range,,,0.17324186666666666,0.9122483031598376,zscore
36_speech,2580,158,continuous,2559,-3.018,3.2195,zscore_range,,,0.2607613546511628,0.9089171387766919,zscore
36_speech,2580,159,continuous,2559,-3.3564,3.0285,zscore_range,,,-0.31963966589147286,0.8722858483567976,zscore
36_speech,2580,160,continuous,2562,-3.8605,3.3554,zscore_range,,,0.1974584527131783,0.8748301947147838,zscore
36_speech,2580,161,continuous,2553,-3.369,3.942,zscore_range,,,0.07720496472868217,0.8891995610823785,zscore
36_speech,2580,162,continuous,2562,-3.3054,3.762,zscore_range,,,0.030161749612403106,0.9195442962817477,zscore
36_speech,2580,163,continuous,2564,-3.5728,2.894,zscore_range,,,-0.0015742744186046562,0.9088303888430489,zscore
36_speech,2580,164,continuous,2555,-4.0863,3.7381,zscore_range,,,-0.2759134604651163,0.9131006770123722,zscore
36_speech,2580,165,continuous,2559,-2.8511,2.967,zscore_range,,,-0.11373883217054263,0.8875447974473107,zscore
36_speech,2580,166,continuous,2565,-2.8172,2.8649,zscore_range,,,-0.034655432170542635,0.8683184598682209,zscore
36_speech,2580,167,continuous,2554,-3.2586,2.9807,zscore_range,,,-0.1892309054263566,0.9028856151931138,zscore
36_speech,2580,168,continuous,2549,-4.2334,3.4913,zscore_range,,,0.038557799612403104,0.9105263917061087,zscore
36_speech,2580,169,continuous,2561,-2.7849,3.6884,zscore_range,,,-0.08379176356589148,0.918040772015001,zscore
36_speech,2580,170,continuous,2562,-2.9362,3.5099,zscore_range,,,0.013988185271317835,0.9159348734442339,zscore
36_speech,2580,171,continuous,2571,-3.197,3.1945,zscore_range,,,0.008974466279069773,0.8969018233881246,zscore
36_speech,2580,172,continuous,2562,-2.9011,3.6998,zscore_range,,,0.24165237093023256,0.9244735683656972,zscore
36_speech,2580,173,continuous,2559,-3.4238,3.3338,zscore_range,,,-0.09178282945736434,0.9442529484425267,zscore
36_speech,2580,174,continuous,2552,-3.3731,3.1328,zscore_range,,,0.029269285658914724,0.9155764096872336,zscore
36_speech,2580,175,continuous,2559,-3.8575,3.8847,zscore_range,,,0.21950680736434106,0.9027747826013404,zscore
36_speech,2580,176,continuous,2558,-2.7213,3.6803,zscore_range,,,-0.07025673914728682,0.8940329153759462,zscore
36_speech,2580,177,continuous,2549,-3.7767,2.6643,zscore_range,,,-0.3192373686046512,0.8958951771856429,zscore
36_speech,2580,178,continuous,2561,-3.0182,4.3152,zscore_range,,,0.21663826279069764,0.892459045264121,zscore
36_speech,2580,179,continuous,2556,-3.1456,3.1241,zscore_range,,,-0.18607929689922478,0.8998139282599307,zscore
36_speech,2580,180,continuous,2558,-3.3065,3.3096,zscore_range,,,-0.2292013356589147,0.8951202449277298,zscore
36_speech,2580,181,continuous,2564,-3.1478,3.7505,zscore_range,,,-0.06896401666666666,0.905340916966201,zscore
36_speech,2580,182,continuous,2561,-3.1296,3.0115,zscore_range,,,0.11147010891472868,0.8615208990218738,zscore
36_speech,2580,183,continuous,2561,-3.3198,2.6091,zscore_range,,,-0.09865369728682172,0.897990174921169,zscore
36_speech,2580,184,continuous,2560,-3.5978,2.8742,zscore_range,,,-0.2750025569767442,0.8967629493306667,zscore
36_speech,2580,185,continuous,2562,-2.8104,3.3685,zscore_range,,,0.2243838523255814,0.9048386433439456,zscore
36_speech,2580,186,continuous,2571,-2.6812,3.1125,zscore_range,,,0.08888251782945736,0.8702535233284792,zscore
36_speech,2580,187,continuous,2558,-3.2658,4.3629,zscore_range,,,0.0047215639534883705,0.9172346436957658,zscore
36_speech,2580,188,continuous,2549,-3.0549,2.8063,zscore_range,,,-0.07073166085271318,0.9030464221732548,zscore
36_speech,2580,189,continuous,2559,-3.8012,3.4524,zscore_range,,,-0.03283531279069767,0.9172254054301603,zscore
36_speech,2580,190,continuous,2561,-3.592,3.3721,zscore_range,,,0.06935815775193799,0.8790641106470185,zscore
36_speech,2580,191,continuous,2559,-3.3606,4.0139,zscore_range,,,0.14818112635658914,0.9109613592143918,zscore
36_speech,2580,192,continuous,2569,-3.0284,3.9092,zscore_range,,,0.05947496666666666,0.8723258489209328,zscore
36_speech,2580,193,continuous,2555,-3.6129,3.4308,zscore_range,,,0.03612155968992248,0.8927906555350822,zscore
36_speech,2580,194,continuous,2556,-3.3063,3.5687,zscore_range,,,-0.00010057558139535632,0.8839988659289054,zscore
36_speech,2580,195,continuous,2555,-3.1737,3.1705,zscore_range,,,0.04310928798449614,0.9459888534373606,zscore
36_speech,2580,196,continuous,2559,-3.4332,3.4359,zscore_range,,,-0.14304372945736435,0.9037782454792188,zscore
36_speech,2580,197,continuous,2563,-3.4054,3.6206,zscore_range,,,-0.013070285271317825,0.8923351493603335,zscore
36_speech,2580,198,continuous,2558,-3.1892,3.5162,zscore_range,,,-0.04885141899224806,0.8651022223676404,zscore
36_speech,2580,199,continuous,2558,-3.5918,3.4813,zscore_range,,,-0.03946012674418604,0.8848771921942701,zscore
36_speech,2580,200,continuous,2566,-3.3859,3.413,zscore_range,,,0.06341048217054263,0.8964442325958943,zscore
36_speech,2580,201,continuous,2562,-3.3236,3.8944,zscore_range,,,-0.08905850658914728,0.8677120438460563,zscore
36_speech,2580,202,continuous,2566,-3.0966,3.4967,zscore_range,,,0.03809102868217054,0.9145422150003878,zscore
36_speech,2580,203,continuous,2563,-3.5089,3.32,zscore_range,,,-0.13045043139534881,0.9248485579642958,zscore
36_speech,2580,204,continuous,2557,-3.4694,3.0371,zscore_range,,,-0.2541747108527132,0.9127587397796905,zscore
36_speech,2580,205,continuous,2551,-3.4239,4.5274,zscore_range,,,0.13351443410852712,0.919169233372992,zscore
36_speech,2580,206,continuous,2558,-3.2882,3.9104,zscore_range,,,0.2551295658914729,0.919361953246942,zscore
36_speech,2580,207,continuous,2557,-3.3224,3.008,zscore_range,,,-0.053256018217054266,0.9135202666668837,zscore
36_speech,2580,208,continuous,2555,-3.3227,3.0437,zscore_range,,,-0.09481567635658913,0.926278914812144,zscore
36_speech,2580,209,continuous,2560,-3.2944,3.1895,zscore_range,,,-0.12402828255813954,0.8490884829566868,zscore
36_speech,2580,210,continuous,2567,-3.3109,3.0031,zscore_range,,,-0.12676010387596898,0.8704158900868988,zscore
36_speech,2580,211,continuous,2566,-3.2954,2.9629,zscore_range,,,-0.13880836937984495,0.9158666648399161,zscore
36_speech,2580,212,continuous,2562,-3.2011,3.2119,zscore_range,,,-0.026731082170542632,0.91923818660713,zscore
36_speech,2580,213,continuous,2563,-2.7178,3.5991,zscore_range,,,0.005177346124031006,0.8796445397949154,zscore
36_speech,2580,214,continuous,2554,-2.9189,3.7629,zscore_range,,,0.29648237325581395,0.865669294985407,zscore
36_speech,2580,215,continuous,2560,-3.639,3.2187,zscore_range,,,-0.0879224569767442,0.936013846008734,zscore
36_speech,2580,216,continuous,2558,-3.1864,3.0801,zscore_range,,,0.021014402325581397,0.923242672764457,zscore
36_speech,2580,217,continuous,2564,-3.9611,3.1929,zscore_range,,,-0.051490437596899225,0.8980421789988315,zscore
36_speech,2580,218,continuous,2567,-3.8185,3.3978,zscore_range,,,0.0949571085271318,0.9348257313448266,zscore
36_speech,2580,219,continuous,2556,-3.3601,2.8878,zscore_range,,,0.09516476782945736,0.888845709891749,zscore
36_speech,2580,220,continuous,2553,-3.4435,3.4691,zscore_range,,,0.33408202015503874,0.9153221953668147,zscore
36_speech,2580,221,continuous,2555,-2.9712,3.9047,zscore_range,,,0.13375411976744186,0.9185305331062947,zscore
36_speech,2580,222,continuous,2557,-2.76,3.6934,zscore_range,,,0.1858110484496124,0.8912449664759587,zscore
36_speech,2580,223,continuous,2563,-3.267,3.803,zscore_range,,,-0.08106245891472869,0.9089122858812215,zscore
36_speech,2580,224,continuous,2561,-3.9118,3.1808,zscore_range,,,0.01619948062015504,0.9138896479343172,zscore
36_speech,2580,225,continuous,2561,-3.6904,2.8485,zscore_range,,,0.04482889302325582,0.8746995009900542,zscore
36_speech,2580,226,continuous,2562,-2.8964,3.3732,zscore_range,,,-0.10419837209302327,0.8991444666329341,zscore
36_speech,2580,227,continuous,2555,-3.2356,3.4052,zscore_range,,,0.16413065736434107,0.9220902529699526,zscore
36_speech,2580,228,continuous,2554,-3.73,3.5086,zscore_range,,,-0.12466722364341085,0.9231246341710009,zscore
36_speech,2580,229,continuous,2561,-2.8136,3.7393,zscore_range,,,0.06860103449612404,0.918639678408424,zscore
36_speech,2580,230,continuous,2559,-3.1034,3.3988,zscore_range,,,-0.026490212015503875,0.909730509630973,zscore
36_speech,2580,231,continuous,2558,-2.9366,3.569,zscore_range,,,-0.015806456201550387,0.8887082892964443,zscore
36_speech,2580,232,continuous,2562,-2.9117,3.568,zscore_range,,,0.16105556472868218,0.9131380150851256,zscore
36_speech,2580,233,continuous,2559,-3.0928,3.0073,zscore_range,,,0.018293467054263567,0.913948018318084,zscore
36_speech,2580,234,continuous,2561,-3.091,3.5552,zscore_range,,,-0.014030510077519376,0.8968576137531221,zscore
36_speech,2580,235,continuous,2555,-3.5802,3.2375,zscore_range,,,-0.2092496527131783,0.892781040318201,zscore
36_speech,2580,236,continuous,2561,-4.4999,3.0546,zscore_range,,,-0.15045642751937985,0.9051508492336824,zscore
36_speech,2580,237,continuous,2560,-4.294,3.2175,zscore_range,,,-0.0010864329457364304,0.8655651065598811,zscore
