dataset,n_train,feature_index,feature_class,unique_count,min_train,max_train,range_strategy,range_l,range_u,mean,std,param_strategy
24_mnist,4858,31,constant,1,-0.082983329892159,-0.082983329892159,constant,-0.082983329892159,-0.082983329892159,,,fallback
24_mnist,4858,32,continuous,255,-59.32851791381836,195.6714782714844,zscore_range,,,93.1451314421238,105.17392851653399,zscore
24_mnist,4858,33,continuous,255,-90.59978485107422,164.40020751953125,zscore_range,,,53.31272738516797,106.89622493161126,zscore
24_mnist,4858,34,continuous,244,-44.206367492675774,210.79364013671875,zscore_range,,,-0.13802560026530505,82.65165108734455,zscore
24_mnist,4858,35,constant,1,-0.189316660165787,-0.189316660165787,constant,-0.189316660165787,-0.189316660165787,,,fallback
24_mnist,4858,36,constant,1,-0.03521666675806,-0.03521666675806,constant,-0.03521666675806,-0.03521666675806,,,fallback
24_mnist,4858,37,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
24_mnist,4858,38,continuous,205,-12.3903169631958,242.60968017578125,zscore_range,,,0.9946149393775032,47.299580173258335,zscore
24_mnist,4858,39,constant,1,-0.296166658401489,-0.296166658401489,constant,-0.296166658401489,-0.296166658401489,,,fallback
24_mnist,4858,40,constant,1,-0.525983333587646,-0.525983333587646,constant,-0.525983333587646,-0.525983333587646,,,fallback
24_mnist,4858,41,continuous,118,-6.639116764068604,247.3608856201172,zscore_range,,,-2.9715580587870023,23.090778702012926,zscore
24_mnist,4858,42,continuous,164,-16.82761573791504,238.17237854003903,zscore_range,,,-4.824116485803007,45.07138701643351,zscore
24_mnist,4858,43,continuous,256,-83.87638092041014,171.12362670898435,zscore_range,,,60.838937369134996,105.86619975187268,zscore
24_mnist,4858,44,constant,1,-0.242033332586288,-0.242033332586288,constant,-0.242033332586288,-0.242033332586288,,,fallback
24_mnist,4858,45,continuous,224,-50.962249755859375,204.03775024414065,zscore_range,,,-16.856444897893134,76.05700557622353,zscore
24_mnist,4858,46,continuous,238,-21.133234024047848,233.86676025390625,zscore_range,,,19.452808948640914,81.31473845745244,zscore
24_mnist,4858,47,continuous,245,-21.73446655273437,233.2655334472656,zscore_range,,,55.48105423771437,103.6618721026032,zscore
24_mnist,4858,48,continuous,213,-31.500400543212887,223.4996032714844,zscore_range,,,-8.088296423826062,62.727218288306304,zscore
24_mnist,4858,49,continuous,15,-1.897966623306274,250.1020355224609,zscore_range,,,-1.6344837071032814,6.005293832930782,zscore
24_mnist,4858,50,constant,1,-0.336016654968262,-0.336016654968262,constant,-0.336016654968262,-0.336016654968262,,,fallback
24_mnist,4858,51,continuous,249,-40.63853454589844,214.3614654541016,zscore_range,,,49.04075734376809,105.88408447327454,zscore
24_mnist,4858,52,constant,1,-0.019283333793283,-0.019283333793283,constant,-0.019283333793283,-0.019283333793283,,,fallback
24_mnist,4858,53,constant,1,-0.01083333324641,-0.01083333324641,constant,-0.01083333324641,-0.01083333324641,,,fallback
24_mnist,4858,54,continuous,4,-0.843666672706604,176.1563262939453,zscore_range,,,-0.7742965645189391,3.3140051655971208,zscore
24_mnist,4858,55,constant,1,-0.120133332908154,-0.120133332908154,constant,-0.120133332908154,-0.120133332908154,,,fallback
24_mnist,4858,56,continuous,42,-0.820299983024597,252.17970275878903,zscore_range,,,0.6047720853906445,16.1040338347893,zscore
24_mnist,4858,57,continuous,255,-87.70641326904298,167.2935791015625,zscore_range,,,36.675222512280904,108.7869158913149,zscore
24_mnist,4858,58,continuous,10,-13.123550415039062,239.8764495849609,zscore_range,,,-12.930672687579202,5.710893175173939,zscore
24_mnist,4858,59,continuous,252,-50.50838470458984,204.4916076660156,zscore_range,,,99.66802129827934,108.12433389468487,zscore
24_mnist,4858,60,constant,1,-0.000533333339263,-0.000533333339263,constant,-0.000533333339263,-0.000533333339263,,,fallback
24_mnist,4858,61,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
24_mnist,4858,62,continuous,2,-0.018249999731779,62.98175048828125,zscore_range,,,-0.005281699919507895,0.9037890891694575,zscore
24_mnist,4858,63,continuous,2,-1.20211660861969,253.79788208007807,zscore_range,,,-1.149625871960839,3.6581938852035676,zscore
24_mnist,4858,64,continuous,215,-16.29581642150879,238.70417785644528,zscore_range,,,2.1696011903306585,55.52888432586961,zscore
24_mnist,4858,65,continuous,216,-96.96655273437501,158.033447265625,zscore_range,,,-77.70224643548657,56.10456888155348,zscore
24_mnist,4858,66,continuous,252,-72.63223266601561,182.3677673339844,zscore_range,,,89.9315796024076,103.84295819502374,zscore
24_mnist,4858,67,continuous,255,-118.21624755859376,136.78375244140625,zscore_range,,,50.25658076581959,102.62772410869546,zscore
24_mnist,4858,68,continuous,7,-10.498049736022947,242.501953125,zscore_range,,,-10.321022149710656,5.910819345929372,zscore
24_mnist,4858,69,continuous,211,-12.030916213989258,242.96908569335935,zscore_range,,,5.287321955247785,51.434206688445904,zscore
24_mnist,4858,70,constant,1,-0.000633333344012,-0.000633333344012,constant,-0.000633333344012,-0.000633333344012,,,fallback
24_mnist,4858,71,continuous,242,-86.86730194091797,168.1326904296875,zscore_range,,,-41.517158692047005,84.38157778599826,zscore
24_mnist,4858,72,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
24_mnist,4858,73,continuous,241,-85.42555236816406,169.5744476318359,zscore_range,,,-54.380060396159124,71.35787168515894,zscore
24_mnist,4858,74,continuous,237,-34.504817962646484,220.49517822265625,zscore_range,,,2.6308339473493505,78.43058489444392,zscore
24_mnist,4858,75,continuous,256,-111.07826995849608,143.92172241210935,zscore_range,,,18.059644311973216,109.99232216895946,zscore
24_mnist,4858,76,constant,1,-0.866800010204315,-0.866800010204315,constant,-0.866800010204315,-0.866800010204315,,,fallback
24_mnist,4858,77,continuous,253,-110.7875518798828,144.2124481201172,zscore_range,,,57.251764711306976,104.05653834428954,zscore
24_mnist,4858,78,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
24_mnist,4858,79,continuous,253,-85.10272979736328,169.89727783203125,zscore_range,,,41.33860691489875,109.21305312717209,zscore
24_mnist,4858,80,continuous,204,-5.721583366394043,249.2784118652344,zscore_range,,,24.96553025279039,71.9992445661991,zscore
24_mnist,4858,81,continuous,256,-110.02580261230467,144.9741973876953,zscore_range,,,56.99395860630379,100.07695073763274,zscore
24_mnist,4858,82,continuous,2,-0.466183334589005,40.533817291259766,zscore_range,,,-0.45774364734613787,0.5881802053102135,zscore
24_mnist,4858,83,constant,1,-3.16213321685791,-3.16213321685791,constant,-3.16213321685791,-3.16213321685791,,,fallback
24_mnist,4858,84,continuous,249,-43.57503509521485,211.42495727539065,zscore_range,,,63.426608835144165,110.47530671356809,zscore
24_mnist,4858,85,continuous,244,-15.39271640777588,239.60728454589844,zscore_range,,,35.11160663853658,87.1006415848448,zscore
24_mnist,4858,86,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
24_mnist,4858,87,constant,1,-0.000783333322033,-0.000783333322033,constant,-0.000783333322033,-0.000783333322033,,,fallback
24_mnist,4858,88,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
24_mnist,4858,89,constant,1,-0.031266666948795,-0.031266666948795,constant,-0.031266666948795,-0.031266666948795,,,fallback
24_mnist,4858,90,continuous,254,-64.94435119628906,190.0556488037109,zscore_range,,,85.40147012935932,107.1292077405904,zscore
24_mnist,4858,91,constant,1,-0.107666663825512,-0.107666663825512,constant,-0.107666663825512,-0.107666663825512,,,fallback
24_mnist,4858,92,continuous,184,-4.469966888427734,250.530029296875,zscore_range,,,13.11134193030931,54.702616508183866,zscore
24_mnist,4858,93,continuous,254,-93.61858367919922,161.38140869140625,zscore_range,,,59.54855971102756,107.33363231099158,zscore
24_mnist,4858,94,continuous,145,-137.1006317138672,117.8993682861328,zscore_range,,,-130.33344357059835,33.73905656344409,zscore
24_mnist,4858,95,continuous,251,-93.86858367919922,161.13140869140625,zscore_range,,,-40.37702432273591,89.65129411664698,zscore
24_mnist,4858,96,continuous,33,-2.274633407592773,252.72537231445312,zscore_range,,,-1.3771447212718648,12.748178342284612,zscore
24_mnist,4858,97,continuous,2,-0.00065000000177,38.99935150146485,zscore_range,,,0.007377995366996287,0.5594885009774654,zscore
24_mnist,4858,98,continuous,234,-12.351266860961914,242.64872741699216,zscore_range,,,37.22201353083328,87.36526625760416,zscore
24_mnist,4858,99,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
