dataset,n_train,effective_mc_regime,feature_index,feature_class,unique_count,min_train,max_train,range_strategy,range_l,range_u,q1,q3,medcouple,mc_n_used,mc_source,mc_export_n,param_strategy
17_InternetAds,1149,FULL_DATA_ONLY,45,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,46,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,47,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,48,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,49,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,50,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,51,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,52,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,53,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,54,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,55,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,56,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,57,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,58,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,59,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,60,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,61,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,62,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,63,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,64,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,65,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,66,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,67,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,68,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,69,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,70,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,71,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,72,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,73,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,74,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,75,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,76,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,77,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,78,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,79,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,80,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,81,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,82,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,83,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,84,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,85,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,86,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,87,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,88,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,89,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,90,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,91,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,92,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,93,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,94,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,95,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,96,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,97,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,98,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,99,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,100,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,101,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,102,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,103,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,104,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,105,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,106,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,107,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,108,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,109,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,110,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,111,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,112,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,113,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,114,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,115,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,116,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,117,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,118,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,119,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,120,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,121,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,122,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,123,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,124,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,125,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,126,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,127,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,128,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,129,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,130,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,131,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,132,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,133,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,134,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,135,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,136,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,137,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,138,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,139,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,140,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,141,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,142,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,143,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,144,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,145,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,146,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,147,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,148,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,149,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,150,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,151,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,152,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,153,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,154,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,155,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,156,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,157,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,158,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,159,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,160,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,161,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,162,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,163,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,164,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,165,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,166,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,167,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,168,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,169,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,170,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,171,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,172,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,173,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,174,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,175,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,176,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,177,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,178,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,179,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,180,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,181,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,182,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,183,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,184,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,185,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,186,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,187,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,188,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,189,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,190,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,191,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,192,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,193,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,194,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,195,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,196,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,197,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,198,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,199,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
17_InternetAds,1149,FULL_DATA_ONLY,200,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
