dataset,n_train,effective_mc_regime,feature_index,feature_class,unique_count,min_train,max_train,range_strategy,range_l,range_u,q1,q3,medcouple,mc_n_used,mc_source,mc_export_n,param_strategy
26_optdigits,3582,FULL_DATA_ONLY,22,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,23,categorical_low_card,8,0.0,8.0,minmax,0.0,8.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,24,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,25,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,26,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,27,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,28,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,29,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,30,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,31,categorical_low_card,3,0.0,2.0,minmax,0.0,2.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,32,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,33,categorical_low_card,16,0.0,15.0,minmax,0.0,15.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,34,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,35,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,36,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,37,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,38,categorical_low_card,15,0.0,14.0,minmax,0.0,14.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,39,constant,1,0.0,0.0,constant,0.0,0.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,40,categorical_low_card,8,0.0,7.0,minmax,0.0,7.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,41,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,42,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,43,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,44,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,45,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,46,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,47,categorical_low_card,7,0.0,6.0,minmax,0.0,6.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,48,categorical_low_card,7,0.0,10.0,minmax,0.0,10.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,49,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,50,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,51,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,52,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,53,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,54,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,55,categorical_low_card,12,0.0,13.0,minmax,0.0,13.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,56,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,57,categorical_low_card,11,0.0,10.0,minmax,0.0,10.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,58,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,59,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,60,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,61,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,62,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
26_optdigits,3582,FULL_DATA_ONLY,63,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,,0,NA,10000,fallback
