dataset,n_train,effective_mc_regime,feature_index,feature_class,unique_count,min_train,max_train,range_strategy,range_l,range_u,q1,q3,medcouple,mc_n_used,mc_source,mc_export_n,param_strategy
43_WDBC,259,FULL_DATA_ONLY,10,continuous,244,0.1115,0.8811,adjusted_boxplot_range,,,0.2103,0.34135,0.28443449048152275,259,FULL_TRAIN,10000,adjusted_boxplot
43_WDBC,259,FULL_DATA_ONLY,11,continuous,249,0.3602,4.885,adjusted_boxplot_range,,,0.7844,1.5055,0.19016817593790442,259,FULL_TRAIN,10000,adjusted_boxplot
43_WDBC,259,FULL_DATA_ONLY,12,continuous,244,0.757,5.118,adjusted_boxplot_range,,,1.445,2.359,0.12787723785166238,259,FULL_TRAIN,10000,adjusted_boxplot
43_WDBC,259,FULL_DATA_ONLY,13,continuous,241,7.228,77.11,adjusted_boxplot_range,,,15.3,25.045,0.10758647047582647,259,FULL_TRAIN,10000,adjusted_boxplot
43_WDBC,259,FULL_DATA_ONLY,14,continuous,252,0.001713,0.02177,adjusted_boxplot_range,,,0.0051905,0.008552500000000001,0.2266027561414019,259,FULL_TRAIN,10000,adjusted_boxplot
43_WDBC,259,FULL_DATA_ONLY,15,continuous,248,0.002252,0.1064,adjusted_boxplot_range,,,0.011225,0.024120000000000003,0.4099581200558399,259,FULL_TRAIN,10000,adjusted_boxplot
43_WDBC,259,FULL_DATA_ONLY,16,continuous,246,0.0,0.396,adjusted_boxplot_range,,,0.01122,0.030675,0.3086489542114189,259,FULL_TRAIN,10000,adjusted_boxplot
43_WDBC,259,FULL_DATA_ONLY,17,continuous,243,0.0,0.05279,adjusted_boxplot_range,,,0.0064155,0.01175,0.07607699358386778,259,FULL_TRAIN,10000,adjusted_boxplot
43_WDBC,259,FULL_DATA_ONLY,18,continuous,244,0.009539,0.04243,adjusted_boxplot_range,,,0.01531,0.023559999999999998,0.20972644376899635,259,FULL_TRAIN,10000,adjusted_boxplot
43_WDBC,259,FULL_DATA_ONLY,19,continuous,256,0.0008948,0.02984,adjusted_boxplot_range,,,0.0020225,0.0041270000000000005,0.39025566811384443,259,FULL_TRAIN,10000,adjusted_boxplot
43_WDBC,259,FULL_DATA_ONLY,20,continuous,213,7.93,19.82,adjusted_boxplot_range,,,12.165,14.765,0.07401574803149642,259,FULL_TRAIN,10000,adjusted_boxplot
43_WDBC,259,FULL_DATA_ONLY,21,continuous,250,12.49,41.78,adjusted_boxplot_range,,,19.29,26.380000000000003,0.06933333333333375,259,FULL_TRAIN,10000,adjusted_boxplot
43_WDBC,259,FULL_DATA_ONLY,22,continuous,247,50.41,127.1,adjusted_boxplot_range,,,79.135,96.56,0.057253249034070794,259,FULL_TRAIN,10000,adjusted_boxplot
43_WDBC,259,FULL_DATA_ONLY,23,continuous,252,185.2,1210.0,adjusted_boxplot_range,,,455.5,662.5,0.09924623115577884,259,FULL_TRAIN,10000,adjusted_boxplot
43_WDBC,259,FULL_DATA_ONLY,24,continuous,217,0.07117,0.2006,adjusted_boxplot_range,,,0.11025,0.13674999999999998,0.049999999999998095,259,FULL_TRAIN,10000,adjusted_boxplot
43_WDBC,259,FULL_DATA_ONLY,25,continuous,247,0.02729,0.5849,adjusted_boxplot_range,,,0.109,0.2239,0.1276568664884815,259,FULL_TRAIN,10000,adjusted_boxplot
43_WDBC,259,FULL_DATA_ONLY,26,continuous,249,0.0,1.252,adjusted_boxplot_range,,,0.072145,0.21005000000000001,0.07881940517923786,259,FULL_TRAIN,10000,adjusted_boxplot
43_WDBC,259,FULL_DATA_ONLY,27,continuous,232,0.0,0.175,adjusted_boxplot_range,,,0.05172,0.09562999999999999,0.015960591133004753,259,FULL_TRAIN,10000,adjusted_boxplot
43_WDBC,259,FULL_DATA_ONLY,28,continuous,238,0.1712,0.4228,adjusted_boxplot_range,,,0.23885,0.29545,-0.01757812499999996,259,FULL_TRAIN,10000,adjusted_boxplot
43_WDBC,259,FULL_DATA_ONLY,29,continuous,255,0.05521,0.1486,adjusted_boxplot_range,,,0.069645,0.0849,0.17969963749352677,259,FULL_TRAIN,10000,adjusted_boxplot
