dataset,n_train,effective_mc_regime,feature_index,feature_class,unique_count,min_train,max_train,range_strategy,range_l,range_u,q1,q3,medcouple,mc_n_used,mc_source,mc_export_n,param_strategy
12_fault,888,FULL_DATA_ONLY,10,continuous,69,-1.60578034281914,2.3159829470009,adjusted_boxplot_range,,,-0.699693938998285,1.14014562906544,0.9402985074626866,888,FULL_TRAIN,10000,adjusted_boxplot
12_fault,888,FULL_DATA_ONLY,11,continuous,2,-0.816812013267454,1.22364116273271,adjusted_boxplot_range,,,-0.816812013267454,1.22364116273271,1.0,888,FULL_TRAIN,10000,adjusted_boxplot
12_fault,888,FULL_DATA_ONLY,12,continuous,2,-1.22364116273271,0.816812013267454,adjusted_boxplot_range,,,-1.22364116273271,0.816812013267454,-1.0,888,FULL_TRAIN,10000,adjusted_boxplot
12_fault,888,FULL_DATA_ONLY,13,continuous,20,-0.703222992277378,3.83513260025617,adjusted_boxplot_range,,,-0.703222992277378,-0.158620321173352,0.0,888,FULL_TRAIN,10000,adjusted_boxplot
12_fault,888,FULL_DATA_ONLY,14,continuous,626,-1.10678076435001,2.17470554423099,adjusted_boxplot_range,,,-0.911593220829942,0.47248665507968124,0.54563023405626,888,FULL_TRAIN,10000,adjusted_boxplot
12_fault,888,FULL_DATA_ONLY,15,continuous,702,-3.01762244063192,3.85903326492465,adjusted_boxplot_range,,,-0.719818425871305,0.584626117067464,-0.025310173697270975,888,FULL_TRAIN,10000,adjusted_boxplot
12_fault,888,FULL_DATA_ONLY,16,continuous,457,-2.07507740535853,1.58354396444696,adjusted_boxplot_range,,,-0.7202954828750997,0.968547309867374,0.09682080924855596,888,FULL_TRAIN,10000,adjusted_boxplot
12_fault,888,FULL_DATA_ONLY,17,continuous,294,-0.540374332371753,9.4509471843803,adjusted_boxplot_range,,,-0.45430073417532296,0.7418254752440265,0.8813405797101451,888,FULL_TRAIN,10000,adjusted_boxplot
12_fault,888,FULL_DATA_ONLY,18,continuous,486,-2.4504118481147,1.60093837241874,adjusted_boxplot_range,,,-0.865386843003405,0.7319697881850042,-0.17960288808664168,888,FULL_TRAIN,10000,adjusted_boxplot
12_fault,888,FULL_DATA_ONLY,19,continuous,365,-3.02412290962738,0.796196202988222,adjusted_boxplot_range,,,-1.16166398581509,0.796196202988222,-0.8171281390856414,888,FULL_TRAIN,10000,adjusted_boxplot
12_fault,888,FULL_DATA_ONLY,20,continuous,3,-1.19359755748205,0.87957726048006,adjusted_boxplot_range,,,-1.19359755748205,0.87957726048006,-1.0,888,FULL_TRAIN,10000,adjusted_boxplot
12_fault,888,FULL_DATA_ONLY,21,continuous,563,-2.77767199390999,3.41134466501716,adjusted_boxplot_range,,,-0.7152262710196138,1.3771967685159852,0.4666364277794565,888,FULL_TRAIN,10000,adjusted_boxplot
12_fault,888,FULL_DATA_ONLY,22,continuous,129,-2.14838288970998,3.28545622216228,adjusted_boxplot_range,,,-0.7207802602228672,1.5400664027355224,0.5268152255037849,888,FULL_TRAIN,10000,adjusted_boxplot
12_fault,888,FULL_DATA_ONLY,23,continuous,167,-3.08855782191088,6.28471245292261,adjusted_boxplot_range,,,-0.713271166217759,0.9052120086005667,0.17998460354118453,888,FULL_TRAIN,10000,adjusted_boxplot
12_fault,888,FULL_DATA_ONLY,24,continuous,524,-2.02685645901412,1.8136760191415,adjusted_boxplot_range,,,-0.928363544956506,0.773282239578757,-0.006684692804564773,888,FULL_TRAIN,10000,adjusted_boxplot
12_fault,888,FULL_DATA_ONLY,25,continuous,776,-3.21506425704718,4.78066918172919,adjusted_boxplot_range,,,-0.4135326858441338,0.34587713781770746,0.07499999999999989,888,FULL_TRAIN,10000,adjusted_boxplot
12_fault,888,FULL_DATA_ONLY,26,continuous,245,-1.37404027895687,1.22132078851526,adjusted_boxplot_range,,,-0.9990238613754849,1.22132078851526,0.13031812955155334,888,FULL_TRAIN,10000,adjusted_boxplot
