dataset,n_train,feature_index,feature_class,unique_count,min_train,max_train,range_strategy,range_l,range_u,median,scaled_mad,param_strategy
17_InternetAds,1149,115,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,116,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,117,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,118,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,119,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,120,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,121,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,122,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,123,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,124,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,125,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,126,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,127,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,128,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,129,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,130,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,131,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,132,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,133,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,134,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,135,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,136,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,137,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,138,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,139,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,140,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,141,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,142,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,143,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,144,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,145,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,146,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,147,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,148,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,149,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,150,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,151,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,152,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,153,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,154,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,155,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,156,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,157,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,158,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,159,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,160,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,161,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,162,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,163,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,164,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,165,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,166,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,167,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,168,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,169,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,170,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,171,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,172,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,173,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,174,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,175,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,176,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,177,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,178,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,179,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,180,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,181,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,182,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,183,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,184,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,185,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,186,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,187,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,188,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,189,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,190,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,191,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,192,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,193,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,194,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,195,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,196,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,197,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,198,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,199,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,200,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,201,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,202,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,203,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,204,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,205,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,206,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,207,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,208,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,209,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,210,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,211,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,212,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,213,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,214,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,215,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,216,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,217,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,218,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,219,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,220,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,221,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,222,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,223,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,224,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,225,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,226,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,227,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,228,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,229,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,230,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,231,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,232,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,233,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,234,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,235,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,236,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,237,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,238,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,239,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,240,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,241,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,242,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,243,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,244,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,245,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,246,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,247,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,248,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,249,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,250,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,251,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,252,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,253,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,254,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,255,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,256,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,257,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,258,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,259,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,260,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,261,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,262,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,263,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,264,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,265,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,266,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,267,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,268,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,269,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,270,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,271,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,272,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,273,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,274,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,275,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,276,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,277,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,278,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,279,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,280,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,281,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,282,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,283,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,284,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,285,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,286,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,287,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,288,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,289,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,290,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
17_InternetAds,1149,291,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,292,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,293,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,294,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,295,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,296,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
17_InternetAds,1149,297,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
