dataset,n_train,feature_index,feature_class,unique_count,min_train,max_train,range_strategy,range_l,range_u,median,scaled_mad,param_strategy
36_speech,2580,50,continuous,2548,-3.5162,3.0465,mad_range,,,-0.223785,0.934378998,mad
36_speech,2580,51,continuous,2566,-2.8291,3.5924,mad_range,,,0.0138215,0.8849861789999999,mad
36_speech,2580,52,continuous,2561,-3.7992,3.1064,mad_range,,,-0.08648549999999999,0.8842589637,mad
36_speech,2580,53,continuous,2561,-3.128,3.1218,mad_range,,,0.009297,0.8736072239999999,mad
36_speech,2580,54,continuous,2560,-3.2624,3.9959,mad_range,,,0.29678000000000004,0.888388746,mad
36_speech,2580,55,continuous,2557,-3.3848,3.1157,mad_range,,,0.107095,0.8887445699999998,mad
36_speech,2580,56,continuous,2552,-3.9548,3.1245,mad_range,,,-0.0584605,0.8645403836999999,mad
36_speech,2580,57,continuous,2563,-3.6107,3.8337,mad_range,,,0.10908000000000001,0.8823397379999999,mad
36_speech,2580,58,continuous,2549,-3.2935,2.9563,mad_range,,,-0.16222999999999999,0.900998259,mad
36_speech,2580,59,continuous,2557,-3.2209,2.8504,mad_range,,,0.169985,0.930101697,mad
36_speech,2580,60,continuous,2563,-2.8632,3.2696,mad_range,,,0.12037999999999999,0.898136841,mad
36_speech,2580,61,continuous,2561,-2.8822,2.6164,mad_range,,,0.011616000000000001,0.8894324964,mad
36_speech,2580,62,continuous,2562,-3.6206,3.6139,mad_range,,,0.11654,0.871109043,mad
36_speech,2580,63,continuous,2562,-2.832,3.1988,mad_range,,,0.0502965,0.8906571240000001,mad
36_speech,2580,64,continuous,2555,-2.701,3.9518,mad_range,,,0.30945,0.8581511189999999,mad
36_speech,2580,65,continuous,2553,-3.6108,3.165,mad_range,,,-0.36916499999999997,0.867684237,mad
36_speech,2580,66,continuous,2559,-3.6399,4.3056,mad_range,,,0.041388,0.8782581401999998,mad
36_speech,2580,67,continuous,2561,-3.4787,3.1581,mad_range,,,0.131955,0.9138079229999999,mad
36_speech,2580,68,continuous,2544,-3.1854,3.0453,mad_range,,,0.003036,0.9285746189999999,mad
36_speech,2580,69,continuous,2560,-2.9961,4.1871,mad_range,,,0.0465625,0.9441048539999999,mad
36_speech,2580,70,continuous,2559,-3.1638,3.0855,mad_range,,,0.16854999999999998,0.89000478,mad
36_speech,2580,71,continuous,2565,-3.6917,4.8439,mad_range,,,0.088348,0.8977854647999999,mad
36_speech,2580,72,continuous,2556,-3.2944,3.2253,mad_range,,,-0.0806795,0.8616567266999999,mad
36_speech,2580,73,continuous,2557,-3.077,3.5175,mad_range,,,0.06601299999999999,0.8685693492,mad
36_speech,2580,74,continuous,2551,-3.1691,4.5731,mad_range,,,0.038489999999999996,0.9221327219999998,mad
36_speech,2580,75,continuous,2561,-2.9122,3.4685,mad_range,,,0.16224,0.8834442749999999,mad
36_speech,2580,76,continuous,2552,-3.2513,3.5243,mad_range,,,0.371765,0.910346052,mad
36_speech,2580,77,continuous,2559,-3.2438,3.0509,mad_range,,,-0.086012,0.8810157761999998,mad
36_speech,2580,78,continuous,2565,-3.176,2.6833,mad_range,,,-0.001189,0.8581288799999999,mad
36_speech,2580,79,continuous,2559,-4.4345,3.1105,mad_range,,,-0.02677,0.8662980060000001,mad
36_speech,2580,80,continuous,2559,-3.2283,3.5386,mad_range,,,0.15927,0.9251794649999998,mad
36_speech,2580,81,continuous,2554,-2.8423,3.3432,mad_range,,,0.171755,0.862613745,mad
36_speech,2580,82,continuous,2554,-2.7247,3.7015,mad_range,,,0.302985,0.895601595,mad
36_speech,2580,83,continuous,2560,-3.1481,3.6153,mad_range,,,0.091054,0.8185642164,mad
36_speech,2580,84,continuous,2561,-3.2914,3.6893,mad_range,,,-0.12361,0.85197609,mad
36_speech,2580,85,continuous,2554,-3.4046,3.1798,mad_range,,,-0.080039,0.8739927,mad
36_speech,2580,86,continuous,2556,-4.031,2.9238,mad_range,,,-0.12615500000000002,0.8861944979999999,mad
36_speech,2580,87,continuous,2556,-3.8909,3.4759,mad_range,,,-0.108735,0.965476533,mad
36_speech,2580,88,continuous,2555,-3.7078,2.8131,mad_range,,,-0.29266000000000003,0.877284072,mad
36_speech,2580,89,continuous,2562,-3.3957,3.6083,mad_range,,,0.0519,0.8967802619999999,mad
36_speech,2580,90,continuous,2562,-2.8167,3.6378,mad_range,,,0.19722499999999998,0.862969569,mad
36_speech,2580,91,continuous,2565,-3.5509,4.0169,mad_range,,,-0.09581400000000001,0.9095587914000001,mad
36_speech,2580,92,continuous,2562,-3.4891,3.1174,mad_range,,,0.06565299999999999,0.9050264832000001,mad
36_speech,2580,93,continuous,2564,-3.1872,3.2177,mad_range,,,-0.0792985,0.8469426629999999,mad
36_speech,2580,94,continuous,2562,-3.2651,3.0359,mad_range,,,-0.03039,0.8879513789999999,mad
36_speech,2580,95,continuous,2559,-3.5738,3.1261,mad_range,,,-0.11877499999999999,0.8554898519999999,mad
36_speech,2580,96,continuous,2570,-3.7686,2.8508,mad_range,,,-0.10633000000000001,0.883273776,mad
36_speech,2580,97,continuous,2568,-3.6506,2.7758,mad_range,,,-0.24037999999999998,0.844993044,mad
36_speech,2580,98,continuous,2559,-3.0603,3.2779,mad_range,,,-0.0043385,0.8652579620999999,mad
36_speech,2580,99,continuous,2561,-3.3983,2.4815,mad_range,,,-0.19045499999999999,0.885275286,mad
36_speech,2580,100,continuous,2559,-3.7371,3.4542,mad_range,,,0.074761,0.922021527,mad
36_speech,2580,101,continuous,2565,-3.4544,3.5048,mad_range,,,-0.166915,0.8673209999999999,mad
36_speech,2580,102,continuous,2552,-4.1742,3.0418,mad_range,,,-0.10482,0.8919395729999998,mad
36_speech,2580,103,continuous,2559,-3.4917,3.1615,mad_range,,,0.0531855,0.8470167929999999,mad
36_speech,2580,104,continuous,2561,-2.5953,3.3479,mad_range,,,0.037506,0.8871744966000001,mad
36_speech,2580,105,continuous,2559,-3.0823,3.3918,mad_range,,,0.044486,0.8621467259999999,mad
36_speech,2580,106,continuous,2561,-3.0365,3.2119,mad_range,,,-0.016354,0.8663350710000001,mad
36_speech,2580,107,continuous,2557,-3.5819,3.4073,mad_range,,,0.16666999999999998,0.9024956849999999,mad
36_speech,2580,108,continuous,2562,-2.7232,3.182,mad_range,,,0.11316000000000001,0.881346396,mad
36_speech,2580,109,continuous,2558,-3.1957,4.2011,mad_range,,,-0.0458595,0.8934066056999999,mad
36_speech,2580,110,continuous,2562,-3.205,3.2039,mad_range,,,-0.0051845,0.8776628763,mad
36_speech,2580,111,continuous,2566,-3.2505,2.9671,mad_range,,,-0.046735,0.896580111,mad
36_speech,2580,112,continuous,2556,-3.4806,3.0153,mad_range,,,-0.113165,0.84663873,mad
36_speech,2580,113,continuous,2556,-3.3431,3.1647,mad_range,,,-0.130865,0.9206130570000001,mad
36_speech,2580,114,continuous,2558,-3.1583,2.977,mad_range,,,-0.0822585,0.8883909699,mad
36_speech,2580,115,continuous,2560,-3.9329,3.5533,mad_range,,,0.025695,0.901902645,mad
36_speech,2580,116,continuous,2567,-2.8879,3.2159,mad_range,,,0.14216,0.8595670019999999,mad
36_speech,2580,117,continuous,2556,-3.4801,3.9393,mad_range,,,0.15165499999999998,0.8800787729999998,mad
36_speech,2580,118,continuous,2563,-4.0592,3.7675,mad_range,,,-0.11046500000000001,0.856520259,mad
36_speech,2580,119,continuous,2558,-2.4778,4.0095,mad_range,,,0.25122,0.875430822,mad
36_speech,2580,120,continuous,2556,-2.8796,3.7129,mad_range,,,0.17121,0.8878698359999999,mad
36_speech,2580,121,continuous,2554,-3.024,2.9588,mad_range,,,-0.288945,0.8683217549999999,mad
36_speech,2580,122,continuous,2547,-3.2543,3.8098,mad_range,,,0.34464,0.8777659169999998,mad
36_speech,2580,123,continuous,2560,-3.5725,3.4731,mad_range,,,-0.18068499999999998,0.8914725539999999,mad
36_speech,2580,124,continuous,2564,-3.3891,3.3044,mad_range,,,0.0582205,0.9217998783,mad
36_speech,2580,125,continuous,2562,-3.7147,3.5299,mad_range,,,0.0833785,0.85790649,mad
36_speech,2580,126,continuous,2551,-3.0032,3.0319,mad_range,,,-0.088943,0.8995497588,mad
36_speech,2580,127,continuous,2563,-2.9351,3.2043,mad_range,,,0.08780750000000001,0.8671986854999999,mad
36_speech,2580,128,continuous,2559,-3.0719,3.2707,mad_range,,,-0.075658,0.8390033400000001,mad
36_speech,2580,129,continuous,2555,-4.0005,3.0556,mad_range,,,-0.062614,0.9088619694,mad
36_speech,2580,130,continuous,2558,-3.2926,3.1672,mad_range,,,0.15827999999999998,0.890627472,mad
36_speech,2580,131,continuous,2554,-3.1985,3.3587,mad_range,,,0.223005,0.8063861400000001,mad
36_speech,2580,132,continuous,2562,-3.1959,3.0742,mad_range,,,-0.088973,0.8479182137999998,mad
36_speech,2580,133,continuous,2555,-3.1435,3.3914,mad_range,,,-0.173935,0.853058388,mad
36_speech,2580,134,continuous,2559,-2.9543,3.7718,mad_range,,,0.25756,0.916521081,mad
36_speech,2580,135,continuous,2562,-3.3586,3.6988,mad_range,,,0.25809,0.8410567409999998,mad
36_speech,2580,136,continuous,2559,-3.4106,3.1416,mad_range,,,-0.255385,0.861309057,mad
36_speech,2580,137,continuous,2558,-2.7772,3.1204,mad_range,,,0.06448100000000001,0.895735029,mad
36_speech,2580,138,continuous,2556,-3.4937,3.3824,mad_range,,,-0.024499,0.9052459079999999,mad
36_speech,2580,139,continuous,2560,-3.3879,3.2957,mad_range,,,0.06420500000000001,0.9017099069999999,mad
36_speech,2580,140,continuous,2559,-2.9601,3.3846,mad_range,,,-0.08081350000000001,0.8888060979000001,mad
36_speech,2580,141,continuous,2566,-3.0621,3.7574,mad_range,,,0.045893,0.8945237448,mad
36_speech,2580,142,continuous,2565,-3.3906,3.0943,mad_range,,,0.123,0.81127872,mad
36_speech,2580,143,continuous,2561,-3.0771,3.4897,mad_range,,,0.078457,0.833754936,mad
36_speech,2580,144,continuous,2559,-3.3283,3.4037,mad_range,,,0.09414349999999999,0.8582697269999998,mad
36_speech,2580,145,continuous,2556,-2.9043,2.8818,mad_range,,,0.0638775,0.884185575,mad
36_speech,2580,146,continuous,2561,-3.0861,4.077,mad_range,,,0.083714,0.87288075,mad
36_speech,2580,147,continuous,2560,-3.398,3.2079,mad_range,,,-0.159085,0.8863131059999999,mad
36_speech,2580,148,continuous,2552,-3.2722,2.7642,mad_range,,,-0.225835,0.8828364089999999,mad
36_speech,2580,149,continuous,2559,-3.237,3.7646,mad_range,,,0.136735,0.9062095979999999,mad
36_speech,2580,150,continuous,2563,-3.1451,3.6516,mad_range,,,-0.040259500000000004,0.8554609412999999,mad
36_speech,2580,151,continuous,2558,-4.2466,2.8754,mad_range,,,-0.16979,0.8911389689999999,mad
36_speech,2580,152,continuous,2561,-3.4213,2.8808,mad_range,,,-0.0620745,0.8640303692999999,mad
36_speech,2580,153,continuous,2563,-3.5864,2.7377,mad_range,,,-0.24291000000000001,0.8918061389999999,mad
36_speech,2580,154,continuous,2556,-3.371,2.8238,mad_range,,,-0.090178,0.8926838382000001,mad
36_speech,2580,155,continuous,2561,-3.8383,3.8484,mad_range,,,-0.26996,0.9023103599999999,mad
36_speech,2580,156,continuous,2557,-3.4499,3.2373,mad_range,,,-0.1009,0.949568235,mad
36_speech,2580,157,continuous,2565,-3.1619,3.4685,mad_range,,,0.16822,0.8714871059999999,mad
36_speech,2580,158,continuous,2559,-3.018,3.2195,mad_range,,,0.255425,0.884385726,mad
36_speech,2580,159,continuous,2559,-3.3564,3.0285,mad_range,,,-0.303005,0.8519835029999998,mad
36_speech,2580,160,continuous,2562,-3.8605,3.3554,mad_range,,,0.21809,0.8686775789999999,mad
36_speech,2580,161,continuous,2553,-3.369,3.942,mad_range,,,0.0749175,0.8437328340000001,mad
36_speech,2580,162,continuous,2562,-3.3054,3.762,mad_range,,,0.0152855,0.88689132,mad
36_speech,2580,163,continuous,2564,-3.5728,2.894,mad_range,,,0.0115375,0.9069731369999999,mad
36_speech,2580,164,continuous,2555,-4.0863,3.7381,mad_range,,,-0.26239999999999997,0.9045342599999999,mad
36_speech,2580,165,continuous,2559,-2.8511,2.967,mad_range,,,-0.11088500000000001,0.862598919,mad
36_speech,2580,166,continuous,2565,-2.8172,2.8649,mad_range,,,-0.0333655,0.8536744083,mad
36_speech,2580,167,continuous,2554,-3.2586,2.9807,mad_range,,,-0.19958,0.8839557719999999,mad
36_speech,2580,168,continuous,2549,-4.2334,3.4913,mad_range,,,0.058967500000000006,0.919367673,mad
36_speech,2580,169,continuous,2561,-2.7849,3.6884,mad_range,,,-0.0570355,0.9142008119999999,mad
36_speech,2580,170,continuous,2562,-2.9362,3.5099,mad_range,,,0.021217,0.91283682,mad
36_speech,2580,171,continuous,2571,-3.197,3.1945,mad_range,,,0.0318735,0.8630859531,mad
36_speech,2580,172,continuous,2562,-2.9011,3.6998,mad_range,,,0.25481,0.908848626,mad
36_speech,2580,173,continuous,2559,-3.4238,3.3338,mad_range,,,-0.0782195,0.9393746186999999,mad
36_speech,2580,174,continuous,2552,-3.3731,3.1328,mad_range,,,0.030279,0.8971360859999998,mad
36_speech,2580,175,continuous,2559,-3.8575,3.8847,mad_range,,,0.24690499999999999,0.861679707,mad
36_speech,2580,176,continuous,2558,-2.7213,3.6803,mad_range,,,-0.06643450000000001,0.8892264149999999,mad
36_speech,2580,177,continuous,2549,-3.7767,2.6643,mad_range,,,-0.282785,0.8375355659999998,mad
36_speech,2580,178,continuous,2561,-3.0182,4.3152,mad_range,,,0.19635,0.8544446189999998,mad
36_speech,2580,179,continuous,2556,-3.1456,3.1241,mad_range,,,-0.199205,0.875504952,mad
36_speech,2580,180,continuous,2558,-3.3065,3.3096,mad_range,,,-0.23833500000000002,0.8530509749999999,mad
36_speech,2580,181,continuous,2564,-3.1478,3.7505,mad_range,,,-0.08546200000000001,0.8915170319999999,mad
36_speech,2580,182,continuous,2561,-3.1296,3.0115,mad_range,,,0.10868,0.858047337,mad
36_speech,2580,183,continuous,2561,-3.3198,2.6091,mad_range,,,-0.0885425,0.9155092064999999,mad
36_speech,2580,184,continuous,2560,-3.5978,2.8742,mad_range,,,-0.291385,0.912102933,mad
36_speech,2580,185,continuous,2562,-2.8104,3.3685,mad_range,,,0.2176,0.8726287079999999,mad
36_speech,2580,186,continuous,2571,-2.6812,3.1125,mad_range,,,0.08766750000000001,0.85583085,mad
36_speech,2580,187,continuous,2558,-3.2658,4.3629,mad_range,,,0.003621,0.9333471084,mad
36_speech,2580,188,continuous,2549,-3.0549,2.8063,mad_range,,,-0.0731325,0.8640666929999999,mad
36_speech,2580,189,continuous,2559,-3.8012,3.4524,mad_range,,,-0.032286,0.8845043339999998,mad
36_speech,2580,190,continuous,2561,-3.592,3.3721,mad_range,,,0.085587,0.8456631792,mad
36_speech,2580,191,continuous,2559,-3.3606,4.0139,mad_range,,,0.140445,0.900420045,mad
36_speech,2580,192,continuous,2569,-3.0284,3.9092,mad_range,,,0.06456700000000001,0.839685336,mad
36_speech,2580,193,continuous,2555,-3.6129,3.4308,mad_range,,,0.034234,0.8847030024,mad
36_speech,2580,194,continuous,2556,-3.3063,3.5687,mad_range,,,-0.00789,0.8404933529999999,mad
36_speech,2580,195,continuous,2555,-3.1737,3.1705,mad_range,,,0.027172500000000002,0.8900677905,mad
36_speech,2580,196,continuous,2559,-3.4332,3.4359,mad_range,,,-0.134155,0.8871211229999999,mad
36_speech,2580,197,continuous,2563,-3.4054,3.6206,mad_range,,,-0.017687,0.8617864541999999,mad
36_speech,2580,198,continuous,2558,-3.1892,3.5162,mad_range,,,-0.024292,0.83863269,mad
36_speech,2580,199,continuous,2558,-3.5918,3.4813,mad_range,,,-0.034255499999999994,0.8616871199999998,mad
36_speech,2580,200,continuous,2566,-3.3859,3.413,mad_range,,,0.0746755,0.875579082,mad
36_speech,2580,201,continuous,2562,-3.3236,3.8944,mad_range,,,-0.0723685,0.8669407131000001,mad
36_speech,2580,202,continuous,2566,-3.0966,3.4967,mad_range,,,0.0563515,0.8941508708999998,mad
36_speech,2580,203,continuous,2563,-3.5089,3.32,mad_range,,,-0.10951,0.897736539,mad
36_speech,2580,204,continuous,2557,-3.4694,3.0371,mad_range,,,-0.24141,0.902740314,mad
36_speech,2580,205,continuous,2551,-3.4239,4.5274,mad_range,,,0.11502499999999999,0.8553119399999999,mad
36_speech,2580,206,continuous,2558,-3.2882,3.9104,mad_range,,,0.257755,0.9185670689999998,mad
36_speech,2580,207,continuous,2557,-3.3224,3.008,mad_range,,,-0.044466,0.9093319536,mad
36_speech,2580,208,continuous,2555,-3.3227,3.0437,mad_range,,,-0.10403,0.890019606,mad
36_speech,2580,209,continuous,2560,-3.2944,3.1895,mad_range,,,-0.123615,0.821397465,mad
36_speech,2580,210,continuous,2567,-3.3109,3.0031,mad_range,,,-0.14407999999999999,0.8562163259999999,mad
36_speech,2580,211,continuous,2566,-3.2954,2.9629,mad_range,,,-0.131255,0.917158599,mad
36_speech,2580,212,continuous,2562,-3.2011,3.2119,mad_range,,,-0.0226825,0.8783774894999997,mad
36_speech,2580,213,continuous,2563,-2.7178,3.5991,mad_range,,,0.0113155,0.8552741336999999,mad
36_speech,2580,214,continuous,2554,-2.9189,3.7629,mad_range,,,0.30676000000000003,0.8278541880000001,mad
36_speech,2580,215,continuous,2560,-3.639,3.2187,mad_range,,,-0.094572,0.929723634,mad
36_speech,2580,216,continuous,2558,-3.1864,3.0801,mad_range,,,0.015749,0.9063652709999999,mad
36_speech,2580,217,continuous,2564,-3.9611,3.1929,mad_range,,,-0.0373395,0.8903902559999999,mad
36_speech,2580,218,continuous,2567,-3.8185,3.3978,mad_range,,,0.10853,0.9239044289999999,mad
36_speech,2580,219,continuous,2556,-3.3601,2.8878,mad_range,,,0.09730050000000001,0.8639036069999999,mad
36_speech,2580,220,continuous,2553,-3.4435,3.4691,mad_range,,,0.30499,0.892562265,mad
36_speech,2580,221,continuous,2555,-2.9712,3.9047,mad_range,,,0.115355,0.8959425930000001,mad
36_speech,2580,222,continuous,2557,-2.76,3.6934,mad_range,,,0.20226,0.917988855,mad
36_speech,2580,223,continuous,2563,-3.267,3.803,mad_range,,,-0.07375899999999999,0.9065357700000001,mad
36_speech,2580,224,continuous,2561,-3.9118,3.1808,mad_range,,,0.0185975,0.8886593205,mad
36_speech,2580,225,continuous,2561,-3.6904,2.8485,mad_range,,,0.0497595,0.858492117,mad
36_speech,2580,226,continuous,2562,-2.8964,3.3732,mad_range,,,-0.12994499999999998,0.864926601,mad
36_speech,2580,227,continuous,2555,-3.2356,3.4052,mad_range,,,0.161155,0.923029695,mad
36_speech,2580,228,continuous,2554,-3.73,3.5086,mad_range,,,-0.127995,0.920420319,mad
36_speech,2580,229,continuous,2561,-2.8136,3.7393,mad_range,,,0.076791,0.882250782,mad
36_speech,2580,230,continuous,2559,-3.1034,3.3988,mad_range,,,-0.012159,0.8876014854,mad
36_speech,2580,231,continuous,2558,-2.9366,3.569,mad_range,,,-0.0193265,0.8722410080999999,mad
36_speech,2580,232,continuous,2562,-2.9117,3.568,mad_range,,,0.15425,0.908633649,mad
36_speech,2580,233,continuous,2559,-3.0928,3.0073,mad_range,,,0.0027155,0.930324087,mad
36_speech,2580,234,continuous,2561,-3.091,3.5552,mad_range,,,-0.02476,0.8666538299999998,mad
36_speech,2580,235,continuous,2555,-3.5802,3.2375,mad_range,,,-0.20932,0.8896786079999999,mad
36_speech,2580,236,continuous,2561,-4.4999,3.0546,mad_range,,,-0.14093,0.8764019249999999,mad
36_speech,2580,237,continuous,2560,-4.294,3.2175,mad_range,,,-0.019485500000000003,0.8425022759999999,mad
36_speech,2580,238,continuous,2556,-3.9706,3.0934,mad_range,,,0.006241,0.9013703916,mad
36_speech,2580,239,continuous,2566,-3.8202,3.9589,mad_range,,,0.074511,0.833280504,mad
36_speech,2580,240,continuous,2559,-2.802,3.4816,mad_range,,,0.116715,0.846735099,mad
36_speech,2580,241,continuous,2556,-2.9751,3.6188,mad_range,,,0.0491995,0.9085521059999999,mad
36_speech,2580,242,continuous,2561,-4.4686,4.3401,mad_range,,,0.233885,0.8464682309999999,mad
36_speech,2580,243,continuous,2562,-3.5324,3.0242,mad_range,,,0.06362999999999999,0.911680392,mad
36_speech,2580,244,continuous,2554,-3.2877,3.2218,mad_range,,,-0.0142935,0.9300646319999999,mad
36_speech,2580,245,continuous,2556,-3.1314,3.7735,mad_range,,,-0.0384515,0.889048503,mad
36_speech,2580,246,continuous,2572,-2.7402,3.5634,mad_range,,,0.07377149999999999,0.8858067980999998,mad
36_speech,2580,247,continuous,2565,-2.9569,3.09,mad_range,,,0.016757,0.8566759319999999,mad
36_speech,2580,248,continuous,2555,-3.744,3.134,mad_range,,,-0.018603500000000002,0.8866518800999998,mad
36_speech,2580,249,continuous,2555,-2.9758,3.2455,mad_range,,,0.10045499999999999,0.854177751,mad
36_speech,2580,250,continuous,2565,-3.4996,3.1612,mad_range,,,-0.20273,0.8969507609999999,mad
36_speech,2580,251,continuous,2558,-3.0766,3.579,mad_range,,,0.31096500000000005,0.8701379399999999,mad
36_speech,2580,252,continuous,2560,-3.7641,3.582,mad_range,,,0.13419999999999999,0.878596173,mad
36_speech,2580,253,continuous,2563,-3.6452,3.4534,mad_range,,,0.0478075,0.8848564515,mad
36_speech,2580,254,continuous,2549,-3.8638,3.0953,mad_range,,,-0.27137,0.9338897399999998,mad
36_speech,2580,255,continuous,2557,-3.7739,2.6272,mad_range,,,-0.591885,0.9018878189999998,mad
36_speech,2580,256,continuous,2556,-2.8166,2.9973,mad_range,,,0.18581,0.8748748469999998,mad
36_speech,2580,257,continuous,2561,-3.0946,3.2292,mad_range,,,-0.090312,0.837609696,mad
36_speech,2580,258,continuous,2571,-3.444,3.9684,mad_range,,,-0.0107725,0.909671469,mad
36_speech,2580,259,continuous,2560,-3.3366,2.9845,mad_range,,,-0.0231745,0.883785273,mad
36_speech,2580,260,continuous,2558,-3.2763,3.2743,mad_range,,,-0.191145,0.8903013,mad
36_speech,2580,261,continuous,2557,-3.623,3.0888,mad_range,,,0.0225765,0.907936827,mad
36_speech,2580,262,continuous,2559,-3.2773,2.653,mad_range,,,-0.22027,0.8824509329999999,mad
36_speech,2580,263,continuous,2564,-3.527,3.2308,mad_range,,,-0.16235,0.8697376379999999,mad
36_speech,2580,264,continuous,2550,-2.824,3.0634,mad_range,,,0.048313,0.8647486889999998,mad
