dataset,n_train,feature_index,feature_class,unique_count,min_train,max_train,range_strategy,range_l,range_u,median,scaled_mad,param_strategy
26_optdigits,3582,23,categorical_low_card,8,0.0,8.0,minmax,0.0,8.0,,,fallback
26_optdigits,3582,24,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
26_optdigits,3582,25,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,26,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,27,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,28,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,29,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,30,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,31,categorical_low_card,3,0.0,2.0,minmax,0.0,2.0,,,fallback
26_optdigits,3582,32,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
26_optdigits,3582,33,categorical_low_card,16,0.0,15.0,minmax,0.0,15.0,,,fallback
26_optdigits,3582,34,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,35,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,36,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,37,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,38,categorical_low_card,15,0.0,14.0,minmax,0.0,14.0,,,fallback
26_optdigits,3582,39,constant,1,0.0,0.0,constant,0.0,0.0,,,fallback
26_optdigits,3582,40,categorical_low_card,8,0.0,7.0,minmax,0.0,7.0,,,fallback
26_optdigits,3582,41,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,42,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,43,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,44,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,45,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,46,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,47,categorical_low_card,7,0.0,6.0,minmax,0.0,6.0,,,fallback
26_optdigits,3582,48,categorical_low_card,7,0.0,10.0,minmax,0.0,10.0,,,fallback
26_optdigits,3582,49,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,50,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,51,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,52,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,53,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,54,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,55,categorical_low_card,12,0.0,13.0,minmax,0.0,13.0,,,fallback
26_optdigits,3582,56,binary_01,2,0.0,1.0,binary_01,0.0,1.0,,,fallback
26_optdigits,3582,57,categorical_low_card,11,0.0,10.0,minmax,0.0,10.0,,,fallback
26_optdigits,3582,58,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,59,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,60,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,61,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,62,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
26_optdigits,3582,63,categorical_low_card,17,0.0,16.0,minmax,0.0,16.0,,,fallback
